"Name","Datum","IK_Institutionskennzeichen","Standortnummer","Standortnummer_alt","Adresse","Strasse","Hausnummer","Postleitzahl","Ort","URL_Zugang","Traegername","Traegerart","POC_Vorname","POC_Nachname","POC_Funktion_Arbeitsschwerpunkt","POC_Telefon_Vorwahl","POC_Telefon_Rufnummer","POC_Telefon_Durchwahl","POC_Fax_Vorwahl","POC_Fax_Rufnummer","POC_Fax_Durchwahl","POC_Email","year"
"Emma-Klinik, Klinik für operative Medizin GmbH Co KG","2015-11-15","260640652","00",NA,"Frankfurter Sraße, 51, 63500, Seligenstadt","Frankfurter Sraße","51","63500","Seligenstadt","http://www.emma-klinik.de","Emma-Klinik, Verwaltung GmbH","privat","Joachim","Sieger","Geschäftsführung","06182","960","0","06182","960","251","sieger@emma-klinik.de",2014
"Asklepios Klinik Langen","2015-11-11","260640732","00",NA,"Röntgenstrasse, 20, 63225, Langen","Röntgenstrasse","20","63225","Langen","http://www.asklepios.com/klinik/default.aspx?cid=690&pc=03","Asklepios Kliniken Langen-Seligenstadt GmbH","privat","C.","Jonczyk","Qualitätsmanagementbeauftragter","0 61 03","912","0","0 61 03","912","1203","c.jonczyk@asklepios.com",2014
"Asklepios Klinik Seligenstadt","2015-11-11","260640743","00",NA,"Dudenhöfer Straße, 9, 63500, Seligenstadt","Dudenhöfer Straße","9","63500","Seligenstadt",NA,"Asklepios Kliniken Langen-Seligenstadt GmbH","privat","Nicole","Wirth","Qualitätsmanagementbeauftragte","06182","83","8126","06182","83","8100","n.wirth@asklepios.com",2014
"Asklepios Schlossberg Klinik","2015-11-06","260641038","00",NA,"Frankfurter Straße, 33, 64732, Bad König","Frankfurter Straße","33","64732","Bad König",NA,"ASKLEPIOS GKB Klinikbetriebe GmbH","privat","Ingo","Porzel","Qualitätsbeauftragter","06063","501139",NA,"06063","501189",NA,"i.porzel@asklepios.com",2014
"MEDIAN Klinik NRZ Wiesbaden","2015-10-30","260641083","00",NA,"Aukammallee, 39, 65191, Wiesbaden","Aukammallee","39","65191","Wiesbaden","http://www.median-kliniken.de","MEDIAN Kliniken GmbH, Bismarckstr. 105, 10625 Berlin","privat","Dagmar","Trippel","Qualitätsmanagement","0611","436631",NA,"0611","436667",NA,"dagmar.trippel@median-kliniken.de",2014
"SCIVIAS Caritas gGmbH St. Valentinus-Krankenhaus","2015-11-03","260641141","00",NA,"Sebastian Kneipp Straße, 11, 65812, Bad Soden","Sebastian Kneipp Straße","11","65812","Bad Soden","http://www.scivias-caritas.de","SCIVIAS Caritas gGmbH","freigemeinnützig","Sabine","Hartmann","Qualitätsmanagerin","06123","603232",NA,NA,NA,NA,"sabine.hartmann@scivias-caritas.de",2014
"AGAPLESION FRANKFURTER DIAKONIE KLINIKEN gGmbH","2015-11-12","260641243","99",NA,"Ginnheimer Landstraße, 94, 60487, Frankfurt am Main","Ginnheimer Landstraße","94","60487","Frankfurt am Main","http://www.fdk.info","AGAPLESION FRANKFURTER DIAKONIE KLINIKEN gGmbH","freigemeinnützig","Frank","Geib","Qualitätsmanagementbeauftragter","069","9533","2136","069","5330","34","frank.geib@fdk.info",2014
"AGAPLESION FRANKFURTER DIAKONIE KLINIKEN gGmbH","2015-11-12","260641243","99",NA,"Ginnheimer Landstr. , 94, 60487, Frankfurt am Main","Ginnheimer Landstr. ","94","60487","Frankfurt am Main","http://www.fdk.info/","AGAPLESION FRANKFURTER DIAKONIE KLINIKEN gGmbH","freigemeinnützig","Alexander","Skrivanek","Qualitätsmanagementbeauftragter","069","4608","320","069","4608","219","alexander.skrivanek@fdk.info",2014
"AGAPLESION FRANKFURTER DIAKONIE KLINIKEN gGmbH","2015-11-12","260641243","99",NA,"Ginnheimer Landstraße, 94, 60487, Frankfurt am Main","Ginnheimer Landstraße","94","60487","Frankfurt am Main","http://www.fdk.info","AGAPLESION FRANKFURTER DIAKONIE KLINIKEN gGmbH","freigemeinnützig","Frank","Geib","Qualitätsmanagementbeauftragter","069","9533","2136","069","5330","34","frank.geib@fdk.info",2014
"AGAPLESION FRANKFURTER DIAKONIE KLINIKEN gGmbH","2015-11-12","260641243","99",NA,"Ginnheimer Landstraße, 94, 60487, Frankfurt am Main","Ginnheimer Landstraße","94","60487","Frankfurt am Main","http://www.markus-krankenhaus.de/fileadmin/markuskrankenhaus/PDF/BEL_AGA_FDK_EcoCare_Flyer_DINlang6S_190712_Internet.pdf","AGAPLESION FRANKFURTER DIAKONIE KLINIKEN gGmbH","freigemeinnützig","Frank","Geib","Qualitätsmanagementbeauftragter","069","9533","2136","069","5330","34","frank.geib@fdk.info",2014
"AGAPLESION ELISABETHENSTIFT EVANGELISCHES KRANKENHAUS","2015-11-12","260641301","00",NA,"Landgraf-Georg-Straße, 100, 64287, Darmstadt","Landgraf-Georg-Straße","100","64287","Darmstadt","http://www.agaplesion-elisabethenstift.de/","AGAPLESION ELISABETHENSTIFT gemeinnützige GmbH","freigemeinnützig","Insa","Planteur","Qualitätsmanagementbeauftragte","06151","403","5020","06151","403","5009","planteur.insa@eke-da.de",2014
"Asklepios Neurologische Klinik Falkenstein","2015-10-26","260641403","00",NA,"Asklepiosweg, 15, 61462, Königstein - Falkenstein","Asklepiosweg","15","61462","Königstein - Falkenstein","http://asklepios.com/falkenstein","Asklepios Klinik Alsbach GmbH","privat","Diana","Bollinger","Qualitätsmanagement","06174","906048",NA,"06174","906010",NA,"d.bollinger@asklepios.com",2014
"Burghof- Klinik Bad Nauheim GmbH ","2015-11-13","260641619","00",NA,"Burgallee, 22, 61231, Bad Nauheim","Burgallee","22","61231","Bad Nauheim","http://www.burghof-klinik.com","Burghof-Klinik Bad Nauheim GmbH ","privat","Stefan","Mondorf","Ltd. Psychologe","06032","6032",NA,"06032","6030",NA,"s.mondorf@bhk.uno",2014
"Luisen Krankenhaus Lindenfels","2015-11-12","260641642","00",NA,"Schlierbacher Weg, 11-21, 64678, Lindenfels","Schlierbacher Weg","11-21","64678","Lindenfels","http://www.luisen-krankenhaus.de/","Südhessischer Klinikverbund gemeinnützige GmbH (SHK)","freigemeinnützig","Birgit","Hofmann","Qualitätsmanagementbeauftragte","06251","132","405","06251","132","407","b.hofmann@hgh-mail.de",2014
"Gesundheitszentrum Wetterau gGmbH","2015-11-12","260641722","00",NA,"Chaumontplatz, 1, 61231, Bad Nauheim","Chaumontplatz","1","61231","Bad Nauheim","http://www.gz-wetterau.de/gzw/","Gesundheitszentrum Wetterau West","öffentlich","Mark","Griffin","Pflegedienstleitung, QMB","06044","61","5724","06044","61","5520","mark.griffin@gz-wetterau.de",2014
"Gesundheitszentrum Wetterau gGmbH Bürgerhospital Friedberg","2015-11-13","260641722","99",NA,"Ockstädter Straße, 3-5, 61169, Friedberg","Ockstädter Straße","3-5","61169","Friedberg","http://www.gz-w.de/standorte-betriebsstaetten/buergerhospital-friedberg.html","Gesundheitszentrum Wetterau gGmbH","öffentlich","Mark","Griffin","PDL, QMB","06044","61","5724",NA,NA,NA,"mark.griffin@gz-wetterau.de",2014
"Gesundheitszentrum Wetterau gGmbH","2015-11-12","260641722","99",NA,"Chaumontplatz, 1, 61231, Bad Nauheim","Chaumontplatz","1","61231","Bad Nauheim","http://www.gz-w.de/","Gesundheitzentrum Wetterau gGmbH","öffentlich","Mark","Griffin","QMB","06044","61","5724",NA,NA,NA,"mark.griffin@gz-wetterau.de",2014
"Gesundheitszentrum Wetterau gGmbH","2015-11-12","260641722","99",NA,"Chaumontplatz, 1, 61231, Bad Nauheim","Chaumontplatz","1","61231","Bad Nauheim","http://www.gz-w.de","Gesundheitszentrum Wetterau gGmbH","öffentlich","Mark","Griffin","PDL, QMB","06044","61","5724","06044","61","5520","mark.griffin@gz-wetterau.de",2014
"Gesundheitszentrum Wetterau gGmbH","2015-11-13","260641722","99",NA,"Chaumontplatz, 1, 61231, Bad Nauheim","Chaumontplatz","1","61231","Bad Nauheim","http://www.gz-wetterau.de/gzw/","Gesundheitszentrum Wetterau gGmbH","öffentlich","Mark","Griffin","Pflegedienstleitung, QMB","06044","61","5724","06044","61","5520","mark.griffin@gz-wetterau.de",2014
"AHG Klinik im Odenwald
Akut-Klinik für Psychosomatische Medizin und Psychotherapie","2015-11-13","260641788","00",NA,"Ernst-Ludwig-Straße, 106, 64747, Breuberg","Ernst-Ludwig-Straße","106","64747","Breuberg","http://www.ahg.de/AHG/Standorte/Odenwald_Akut/index.html","AHG Nord
Allgemeine Hospitalgesellschaft mbH
Benrather Schlossallee 31
40597 Düsseldorf ","privat","Anne","Wortberg","Qualitätsmanagementbeauftragte","06163/","74","901","06163","74","574","AWortberg@ahg.de",2014
"Gertrudis-Klinik Biskirchen Parkinson-Zentrum","2015-11-10","260650201","00",NA,"Karl-Ferdinand-Broll-Str., 2-4, 35638, Leun-Biskirchen","Karl-Ferdinand-Broll-Str.","2-4","35638","Leun-Biskirchen","http://www.parkinson.de","Gertrudis-Klinik Parkinson Zentrum GmbH","privat","Ilona","Csoti","Ärztliche Direktorin","06473","305","8011","06473","305","57","Parkinson-Center@t-online.de",2014
"AGAPLESION Evangelisches Krankenhaus Mittelhessen","2015-11-09","260650369","99",NA,"Paul-Zipp-Straße, 171, 35398, Gießen","Paul-Zipp-Straße","171","35398","Gießen","http://www.ekm-gi.de","AGAPLESION Evangelisches Krankenhaus Mittelhessen gemeinnützige GmbH","freigemeinnützig","Sabrina","Post","Mitarbeiterin im Qualitätsmanagement","0641","9606","121","0641","9606","160","sabrina.post@ekm-gi.de",2014
"AGAPLESION Evangelisches Krankenhaus Mittelhessen","2015-11-06","260650369","99",NA,"Paul-Zipp-Str., 171, 35398, Gießen","Paul-Zipp-Str.","171","35398","Gießen","http://www.ekm-gi.de","AGAPLESION Evangelisches Krankenhaus Mittelhessen gemeinnützige GmbH","freigemeinnützig","Michael","Reese","Verwaltungsdirektor","06449","927","202","06449","927","288","m.reese@klinik-waldhof.de",2014
"AGAPLESION Evangelisches Krankenhaus Mittelhessen","2015-11-11","260650369","99",NA,"Paul-Zipp-Straße, 171, 35398, Gießen","Paul-Zipp-Straße","171","35398","Gießen","http://www.ekm-gi.de","AGAPLESION Evangelisches Krankenhaus Mittelhessen gemeinnützige GmbH","freigemeinnützig","Sabrina","Post","Mitarbeiterin im Qualitätsmanagement","0641","9606","121","0641","9606","160","sabrina.post@ekm-gi.de",2014
"MEDICAL PARK Bad Camberg - Fachklinik für Neurologie -","2015-11-04","260650438","00",NA,"Obertorstraße , 100-102, 65520, Bad Camberg","Obertorstraße ","100-102","65520","Bad Camberg","http://www.medicalpark.de","MEDICAL PARK Bad Camberg - Fachklinik für Neurologie -","privat","Simone","Puttins","Qualitätsmanagementbeauftragte","06434","919","0","06434","919","419","s.puttins@medicalpark.de",2014
"Dr Ebel Fachkliniken GmbH & Co. Vogelsbergklinik KG","2015-11-10","260650461","00",NA,"Jean Berlit Straße, 31, 36355, Grebenhain- Hochwaldhausen","Jean Berlit Straße","31","36355","Grebenhain- Hochwaldhausen","http://www.vogelsbergklinik.de","Dr Ebel Fachkliniken","privat","Sven","Korell","Organisation/Controlling","06643","7010",NA,NA,NA,NA,"sven@korell.de",2014
"HKZ GmbH & Co. Betriebs KG","2015-11-11","260660134","00",NA,"Heinz-Meise-Straße, 100, 36199, Rotenburg an der Fulda","Heinz-Meise-Straße","100","36199","Rotenburg an der Fulda","http://www.hkz-rotenburg.de","HKZ GmbH & Co. Betriebs KG","privat","Manja","Mohr","Qualitätsmanagementbeauftragte","06623","88","6221","06623","88","6262","m.mohr@hkz-rotenburg.de",2014
"Parkland-Klinik GmbH & Co. Betriebs KG","2015-11-10","260660156","00",NA,"Im Kreuzfeld, 6, 34537, Bad Wildungen-Reinhardshausen","Im Kreuzfeld","6","34537","Bad Wildungen-Reinhardshausen","http://www.parkland-klinik.de","Parkland-Klinik GmbH&Co. Betriebs KG","privat","Gisela","Schwank","Beauftrage für Qualitätsmanagement","08362","12","1971","08362","12","1980","gisela.schwank@enzensberg.de",2014
"HELIOS St. Elisabeth Klinik Hünfeld","2015-11-03","260660258","00",NA,"Schillerstraße, 22, 36088, Hünfeld","Schillerstraße","22","36088","Hünfeld","http://www.helios-kliniken.de/klinik/huenfeld.html","HELIOS St. Elisabeth Klinik Hünfeld GmbH","privat","Gudrun","Käsmann","Unternehmenskommunikation","06652","987","691","06652","987","699","gudrun.kaesmann@helios-kliniken.de",2014
"Neurologische Klinik Westend","2015-11-06","260660270","00",NA,"Dr.-Born-Straße , 9, 34537, Bad Wildungen","Dr.-Born-Straße ","9","34537","Bad Wildungen","http://www.neurologische-klinik-westend.de","Frau Tanja Wicker-Carciola","privat","Maria Teresa","Odrobina","Qualitätsmanagementbeauftragte","05621","794","165","05621","794","855","odrobina@nkw-bw.de",2014
"Vitos Klinikum Kurhessen","2015-11-10","260660383","99",NA,"Landgrf-Philipp-Straße, 9, 34308, Bad Emstal","Landgrf-Philipp-Straße","9","34308","Bad Emstal","http://www.vitos-kurhessen.de","Vitos Kurhessen gemeinnützige GmbH","öffentlich","Johannes","Ewert","Qualitätsmanagementbeauftragter","05624","60","10495","05624","60","710495","johannes.ewert@vitos-kurhessen.de",2014
"Vitos Klinikum Kurhessen","2015-11-10","260660383","99",NA,"Landgraf-Philipp-Straße, 9, 34308, Bad Emstal","Landgraf-Philipp-Straße","9","34308","Bad Emstal","http://www.vitos-kurhessen.de","Vitos Kurhessen gemeinnützige GmbH","öffentlich","Johannes","Ewert","Qualitätsmanagementbeauftragter","05624","60","10495","05624","60","710495","johannes.ewert@vitos-kurhessen.de",2014
"Vitos Klinikum Kurhessen","2015-11-10","260660383","99",NA,"Landgraf-Philipp-Straße, 9, 34308, Bad Emstal","Landgraf-Philipp-Straße","9","34308","Bad Emstal","http://www.vitos-kurhessen.de","Vitos Kurhessen gemeinnützige GmbH","öffentlich","Johannes","Ewert","Qualitätsmanagementbeauftragter","05624","60","10495","05624","60","710495","johannes.ewert@vitos-kurhessen.de",2014
"Vitos Klinikum Kurhessen","2015-11-10","260660383","99",NA,"Landgraf-Philipp-Straße, 9, 34308, Bad Emstal","Landgraf-Philipp-Straße","9","34308","Bad Emstal","http://www.vitos-kurhessen.de","Vitos Kurhessen gemeinnützige GmbH","öffentlich","Johannes","Ewert","Qualitätsmanagementbeauftragter","05624","60","10495","05624","60","710495","johannes.ewert@vitos-kurhessen.de",2014
"Vitos Klinikum Kurhessen","2015-11-10","260660383","99",NA,"Landgraf-Philipp-Straße, 9, 34308, Bad Emstal","Landgraf-Philipp-Straße","9","34308","Bad Emstal","http://www.vitos-kurhessen.de","Vitos Kurhessen gemeinnützige GmbH","öffentlich","Johannes","Ewert","Qualitätsmanagemenbeauftragter","05624","60","10495","05624","60","710495","johannes.ewert@vitos-kurhessen.de",2014
"Asklepios Stadtklinik Bad Wildungen","2015-10-28","260660441","00",NA,"Brunnenallee, 19, 34537, Bad Wildungen","Brunnenallee","19","34537","Bad Wildungen",NA,"Asklepios Kliniken Verwaltungsgesellschaft mbH","privat","Ralph","Büchner","Qualitätsmanagementbeauftragter","05621","85","3125",NA,NA,NA,"c.buechner@asklepios.com",2014
"Neuro-Spine-Center Dr. Al-Hami","2015-11-13","260660657","00",NA,"Münsterfeldallee, 2, 36041, Fulda","Münsterfeldallee","2","36041","Fulda","http://www.al-hami.de","Dr. med. Samir Al-Hami","privat","Karin","Cravener","Klinikmanagement","0661","5801","200","0661","5801","268","klinikmanagement@neuro-spine-center.com",2014
"Orthopädie Bad Hersfeld GmbH","2015-11-11","260660668","00",NA,"Am Hopfengarten, 16, 36251, Bad Hersfeld","Am Hopfengarten","16","36251","Bad Hersfeld","http://www.orthopaedie-hef.de","Klinikum Bad Hersfeld GmbH","öffentlich","Markus","Benedix","Qualitätsmanagement Beauftragter","06621","6506","429","06621","6506","146","markus.benedix@orthopadie-hef.de",2014
"Schön Klinik Bad Arolsen","2015-11-09","260660748","00",NA,"Hofgarten, 10, 34454, Bad Arolsen","Hofgarten","10","34454","Bad Arolsen","http://www.schoen-kliniken.de/ptp/kkh/bar/anmeldung/krankenhaus/art/04484/","Schön Klinik Bad Arolsen GmbH & Co. KG","privat","Manuel R.","Ortmann","Leitender Psychologe und Qualitätsbeauftragter","05691","6238","0",NA,NA,NA,"MOrtmann@schoen-kliniken.de",2014
"Hardtwaldklinik II","2015-11-10","260660771","00",NA,"Hardtstraße, 32, 34596, Bad Zwesten","Hardtstraße","32","34596","Bad Zwesten","http://www.hwk2.de","Wicker GmbH & Co. KG","privat","Ralf","Kadel","Qualitätsmanager","05626","881837",NA,"05626","881897",NA,"kadel@hwk2.de",2014
"MediClin Klinik für Akutpsychosomatik am Hahnberg","2015-11-13","260660782","00",NA,"Ziergartenstraße, 9, 34537, Bad Wildungen","Ziergartenstraße","9","34537","Bad Wildungen",NA,"MediClin GmbH & Co. KG Zweigniederlassung Bad Wildungen","privat","Christian","Weismann","Qualitätsmanagementbeauftragter","05621","796","871",NA,NA,NA,"christian.weismann@mediclin.de",2014
"Dalberg Klinik Fulda","2015-11-13","260660817","00",NA,"Dalbergstraße, 5, 36037, Fulda","Dalbergstraße","5","36037","Fulda","http://www.dalberg-klinik.de","Dalberg Klinik AG","privat","Susanne","Huppmann","Vorstand","0661","9753","61","0661","9753","59","Susanne.Huppmann@dalberg-klinik.de",2014
"AGAPLESION DIAKONIE KLINIKEN KASSEL","2015-11-12","260660839","99",NA,"Herkulesstraße, 34, 34119, Kassel","Herkulesstraße","34","34119","Kassel","http://www.diako-kassel.de","AGAPLESION gAG/ Stiftung Kurhessisches Diakonissenhaus","freigemeinnützig","Doris","Heinemann","QMB","0561","1002","3450","0561","1002","3455","d.heinemann@diako-kassel.de",2014
"AGAPLESION DIAKONIE KLINIKEN KASSEL ","2015-11-12","260660839","99",NA,"Herkulesstrasse, 34, 34119, Kassel","Herkulesstrasse","34","34119","Kassel","http://www.diako-kassel.de","AGAPLESION gAG/ Stiftung Kurhessisches Diakonissenhaus","freigemeinnützig","Doris","Heinemann","QMB","0561","1002","3450","0561","1002","3455","d.heinemann@diako-kassel.de",2014
"AGAPLESION DIAKONIE KLINIKEN KASSEL","2015-11-12","260660839","99",NA,"Herkulesstrasse, 34, 34119, Kassel","Herkulesstrasse","34","34119","Kassel","http://www.diako-kassel.de","AGAPLESION gAG/ Stiftung Kurhessisches Diakonissenhaus","freigemeinnützig","Doris","Heinemann","QMB","0561","1002","3450","0561","1002","3455","d.heinemann@diako-kassel.de",2014
"AGAPLESION DIAKONIE KLINIKEN KASSEL","2015-11-12","260660839","99",NA,"Herkulesstraße, 34, 34119, Kassel","Herkulesstraße","34","34119","Kassel","http://www.diako-kassel.de","AGAPLESION gAG/ Stiftung Kurhessisches Diakonissenhaus","freigemeinnützig","Doris","Heinemann","QMB","0561","1002","3450","0561","1002","3455","d.heinemann@diako-kassel.de",2014
"Kreiskliniken Kassel GmbH","2015-11-30","260660862","99",NA,"Liebenauer Straße, 1, 34369, Hofgeismar","Liebenauer Straße","1","34369","Hofgeismar","http://www.gesundheit-nordhessen.de","Kreiskliniken Kassel GmbH","öffentlich","Helene","Grad","Stabsstelle Qualitätsmanagement und Organisation","0561","980","4881",NA,NA,NA,"helene.grad@gesundheit-nordhessen.de",2014
"Kreiskliniken Kassel GmbH","2015-11-09","260660862","99",NA,"Liebenauer Straße, 1, 34369, Hofgeismar","Liebenauer Straße","1","34369","Hofgeismar","http://www.gesundheit-nordhessen.de","Kreiskliniken-Kassel GmbH","öffentlich","Helene","Grad","Stabsstelle Qualitätsmanagement und Organisation","0561","980","488",NA,NA,NA,"helene.grad@gesundheit-nordhessen.de",2014
"Kreiskliniken Kassel GmbH","2015-11-30","260660862","99",NA,"Liebenauer Straße, 1, 34369, Hofgeismar","Liebenauer Straße","1","34369","Hofgeismar","http://www.gesundheit-nordhessen.de","Kreiskliniken Kassel GmbH","öffentlich","Helene","Grad","Stabsstelle Qualitätsmanagement und Organisation","0561","980","4881",NA,NA,NA,"helene.grad@gesundheit-nordhessen.de",2014
"Klinikum Werra-Meißner GmbH","2015-11-09","260660873","00",NA,"Elsa Brändström-Strasse, 1, 37269, Eschwege","Elsa Brändström-Strasse","1","37269","Eschwege","http://www.klinikum-werra-meissner.de","260660873","öffentlich","Kerstin","Thiem","Leitung Medizincontrolling","05651","82","2591",NA,NA,NA,"Kerstin.thiem@gh-wm.de",2014
"Asklepios Fachklinik Fürstenhof GmbH","2015-10-20","260660884","00",NA,"Brunnenallee, 39, 34537, Bad Wildungen","Brunnenallee","39","34537","Bad Wildungen",NA,"Asklepios Kliniken GmbH","privat","Ralf","Büchner","QMB","05621","85","3125",NA,NA,NA,"c.buechner@asklepios.com",2014
"Elisabeth-Krankenhaus gGmbH","2015-11-13","260660895","00",NA,"Weinbergstr., 7, 34117, Kassel","Weinbergstr.","7","34117","Kassel","http://www.vinzenz-verbund.de/elisabeth-kassel/","Vinzenz-Verbund Hildesheim gGmbH","freigemeinnützig","Sarah","Buchmann","Verwaltungsleitung/stellvertretende Qualitätsmanagementbeauftragte","0561","7201","115","0561","7201","611","sbuchmann@ekh-ks.de",2014
"Klinikum Gersfeld","2015-11-13","260661033","00",NA,"Wolf Hirth Straße, 18, 36129, Gersfeld","Wolf Hirth Straße","18","36129","Gersfeld","http://www.klinikum-fulda.de/startseite/erfahren-sie-mehr/klinikum-gersfeld.html","Klinikum Gersfeld gGmbH","öffentlich","Ulrike","Scheske-Zink","Leiterin Qualitäts- und Risikomanagement der Klinikum Fulda gAG (das Klinikum Gersfeld ist ein Tochterunternehmen der Klinikum Fulda gAG )","0661","84","5131",NA,NA,NA,"ulrike.scheske-zink@klinikum-fulda.de",2014
"Gemeinschaftsklinikum Mittelrhein Kemperhof","2015-11-30","260710010","00",NA,"Koblenzer Straße, 115-155, 56073, Koblenz","Koblenzer Straße","115-155","56073","Koblenz","http://kemperhof.gk.de","Gemeinschaftsklinikum Kemperhof Koblenz - St. Elisabeth Mayen gGmbH, seit 26.08.2014 Gemeinschaftsklinikum Mittelrhein gGmbH","öffentlich","Andrea","Feldmann","Qualitätsmanagementbeauftragte","0261","499","1029","0261","499","1020","andrea.feldmann@gk.de",2014
"Marienhaus Klinikum im Kreis Ahrweiler","2015-11-10","260710087","99",NA,"Dahlienweg, 3-5, 53474, Bad Neunahr-Ahrweiler","Dahlienweg","3-5","53474","Bad Neunahr-Ahrweiler","http://www.marienhaus-klinikum-ahr.de","Marienhaus Kliniken GmbH","freigemeinnützig","Martina","van Bonn","Leitung Qualitäts- und Risikomanagement","02641","83","5407","02641","83","1750","Martina.vanBonn@marienhaus.de",2014
"Marienhaus Klinikum im Kreis Ahrweiler","2015-11-10","260710087","99",NA,"Dahlienweg, 3-5, 53474, Bad Neuenahr-Ahrweiler","Dahlienweg","3-5","53474","Bad Neuenahr-Ahrweiler","http://www.marienhaus-klinikum-ahr.de/startseite/","Marienhaus Kliniken GmbH","freigemeinnützig","Martina","van Bonn","Leitung Qualitäts- und Risikomanagement","02641","83","5407","02641","83","1750","Martina.vanBonn@marienhaus.de",2014
"Marienhaus Klinikum im Kreis Ahrweiler","2015-11-11","260710087","99",NA,"Dahlienweg, 3-5, 53474, Bad Neuenahr-Ahrweiler","Dahlienweg","3-5","53474","Bad Neuenahr-Ahrweiler","http://www.marienhaus-klinikum-ahr.de","Marienhaus Kliniken GmbH","freigemeinnützig","Martina","van Bonn","Leitung Qualitäts- und Risikomanagement","02641","83","5407","02641","83","1750","Martina.vanBonn@marienhaus.de",2014
"Dr. von Ehrenwall'sche Klinik","2015-11-12","260710134","00",NA,"Walporzheimer Str., 2, 53474, Ahrweiler","Walporzheimer Str.","2","53474","Ahrweiler","https://www.ehrenwall.de","Marx GmbH & Co KG","privat","Marcel","Sonnenberg","QMB / Assistent der Geschäftsführung","02641","386","240",NA,NA,NA,"qmb@ehrenwall.de",2014
"Krankenhaus Maria Stern","2015-11-23","260710270","00",NA,"Am Anger, 1, 53424, Remagen","Am Anger","1","53424","Remagen","http://www.krankenhaus-remagen.de","Angela von Cordier-Stiftung","freigemeinnützig","Kerstin","Güntzel","Qualitätsmanagementbeauftragte","02644","553998",NA,NA,NA,NA,"k.guentzel@krankenhaus-remagen.de",2014
"DRK Krankenhaus Altenkirchen-Hachenburg (AK)","2015-11-04","260710327","01",NA,"Leuzbacher Weg, 21, 57610, Altenkirchen","Leuzbacher Weg","21","57610","Altenkirchen","http://www.drk-kh-altenkirchen.de","DRK Trägergesellschaft Süd-West mbH","freigemeinnützig","Heike","Johannes","Qualitätsmanagementbeauftragte","02681","88","2036","02681","88","4001","heike.johannes@drk-kh-hachenburg.de",2014
"DRK Krankenhaus Altenkirchen-Hachenburg (HB)","2015-11-04","260710327","02",NA,"Alte Frankfurter Str., 12, 57627, Hachenburg","Alte Frankfurter Str.","12","57627","Hachenburg","http://www.drk-kh-hachenburg.de","DRK Trägergesellschaft Süd-West mbH","freigemeinnützig","Heike ","Johannes","QM-Beauftragte","02662","85","2036","02662","85","2002","heike.johannes@drk-kh-hachenburg.de",2014
"DRK Krankenhaus Altenkirchen-Hachenburg (AK-HB)","2015-11-05","260710327","99",NA,"Leuzbacher Weg, 21, 57610, Altenkirchen","Leuzbacher Weg","21","57610","Altenkirchen","http://www.drk-kh-altenkirchen.de","DRK Trägergesellschaft Süd-West mbH","freigemeinnützig","Heike ","Johannes","QM-Beauftragte","02662","85","2036","02662","85","2002","heike.johannes@drk-kh-hachenburg.de",2014
"DRK Krankenhaus Kirchen","2015-10-28","260710350","00",NA,"Bahnhofstraße, 24, 57548, Kirchen","Bahnhofstraße","24","57548","Kirchen","http://www.drk-kh-kirchen.de","DRK Gem. Krankenhaus GmbH Rheinland-Pfalz, Mainz","freigemeinnützig","Michael","Vitocco","Qualitäts- und Risikomanagementbeauftragter","02741","682","3712","02741","682","4712","michael.vitocco@drk-kh-kirchen.de",2014
"St. Antonius-Krankenhaus","2015-11-04","260710372","00",NA,"Auf der Rahm, 17, 57537, Wissen","Auf der Rahm","17","57537","Wissen","http://www.antonius-wissen.de","Gemeinnützige Gesellschaft der Franziskanerinnen zu Olpe mbH (GFO)","freigemeinnützig","Michaela","Schmidt","Qualitätsmanagementbeauftragte","02742","706","305",NA,NA,NA,"michaela.schmidt@antonius-wissen.de",2014
"Krankenhaus St. Marienwörth","2015-11-05","260710394","00",NA,"Mühlenstraße, 39, 55543, Bad Kreuznach","Mühlenstraße","39","55543","Bad Kreuznach","http://www.brustzentrum-nahe.de","Franziskanerbrüder vom Heiligen Kreuz e. V.","freigemeinnützig","Christine","Urban","Stabsstelle Qualitäts- und Projektmanagement","0671","372","1666","0671","372","1674","Christine.Urban@marienwoerth.de",2014
"ACURA Kliniken Rheinland-Pfalz AG, Akutzentrum","2015-11-13","260710441","00",NA,"Kaiser-Wilhelm-Strasse, 9-11, 55543, Bad Kreuznach","Kaiser-Wilhelm-Strasse","9-11","55543","Bad Kreuznach","http://www.kh-acura-kliniken.com","ACURA Kliniken Rheinland-Pfalz AG","privat","Matthias","Broer","Leitung Patientenmanagement, Qualitätsmanager","0671","931217",NA,"0671","931999",NA,"matthias.broer@kh-acura-kliniken.com",2014
"DRK-Elisabeth-Krankenhaus","2015-11-12","260710635","00",NA,"Walter-Bleicker-Platz, 1, 55765, Birkenfeld","Walter-Bleicker-Platz","1","55765","Birkenfeld","http://el-stift.de/krankenhaus/","DRK-Elisabeth-Stiftung","freigemeinnützig","Volker","Adam","Qualitätsmanagement","06782","18","1171","06782","18","1104","qmb@el-stift.de",2014
